MovieID,CustomerID,Rating
1865,1301848,5
1145,754381,4
758,499538,3
1470,897762,3
4306,234863,5
1428,1097721,3
1145,2520770,4
4123,2478802,4
2391,2101248,3
2452,1289393,5
1905,2136521,3
3427,509859,5
571,1816985,5
3860,344131,3
3624,1738234,3
313,1484710,5
571,947726,4
2452,1716972,5
1307,2274852,3
886,1482177,1
4472,1141213,4
4306,2562032,4
2391,925510,2
1962,2463937,5
4356,671822,4
1865,141676,4
4432,1329746,5
4123,1034718,4
4306,464812,5
3106,1433690,5
3962,1354595,5
2782,645237,5
2452,234923,5
2452,2442433,5
2452,297166,5
4432,2548627,5
4123,1222167,3
3925,2029705,4
2391,336715,4
3282,2224201,5
3962,387423,4
1220,2084476,5
4432,2077882,5
3860,1685049,4
2862,2098867,4
1798,1280050,5
1307,1059382,5
3825,689318,4
3624,879094,5
2122,738804,4
191,1193792,2
571,1765610,5
313,1933781,3
3938,1514294,4
2391,365119,4
313,1010765,5
1962,2136945,3
2913,435526,4
1220,2196463,5
1865,145458,5
3427,672947,4
191,2079764,1
3106,205869,5
30,123333,4
3427,2473299,4
1962,1887754,4
2862,1372994,4
4432,1728179,4
2452,539100,5
1865,205076,5
4306,1312037,3
4306,2213039,5
4356,1839485,4
3427,1389072,4
313,927356,2
4472,2453213,1
3962,1415739,5
1865,655784,5
4306,2170801,4
3962,2065522,3
3825,1030299,4
571,973154,4
191,454171,5
4306,754781,4
3427,82982,1
1905,626196,5
2862,1522303,5
1180,518678,5
1220,2429367,5
886,101368,5
4356,912856,4
607,1289590,3
1307,2449613,3
3756,556060,2
457,106016,5
1542,1749443,4
571,2551038,4
1962,1681447,3
191,1474064,4
3427,2450485,1
3106,516237,3
758,1839524,2
1307,1255372,2
4306,477548,5
1145,1591500,4
3925,976964,3
1220,2461300,5
2452,131639,3
886,65190,3
1905,2059949,3
2862,1327751,4
3756,483922,3
457,2623128,4
1905,2233287,5
3917,926128,1
2913,1576182,3
1307,24726,3
1542,2208595,4
2782,207760,5
886,2546946,5
2913,1220431,4
3624,765766,3
886,2492908,4
3282,1943106,1
2152,1149359,5
4356,780604,5
2152,2538055,3
30,1371134,5
2122,1823576,3
1542,2196338,5
1865,32468,5
2152,2494197,5
191,1062246,4
1145,1002519,4
1865,2567555,3
607,578551,3
3427,1636325,4
313,349224,5
1542,123204,5
2782,672919,4
1307,593862,5
457,2173971,4
4306,889642,4
4472,714542,4
2391,2412982,3
571,1926398,3
3938,256135,4
1962,1281253,3
3151,1462959,5
886,1725162,5
1470,1066427,5
3925,31158,2
3151,22175,5
3427,1617455,4
2862,2460284,3
758,103908,4
1220,1561336,4
1428,431958,3
2452,1216271,4
2152,1537943,4
571,2244693,4
191,2123873,4
4123,2021020,5
2782,2084374,5
2782,1693012,3
3624,84392,3
607,1193228,2
2372,1472386,5
3938,2475538,4
2152,577701,4
3282,1100735,5
3624,2263006,5
3756,609970,2
4123,205443,4
3938,2569088,4
4432,1601352,4
3925,1963560,4
886,436847,5
1110,1698070,5
1180,657818,5
3427,1932061,5
1542,465178,4
886,423971,5
2452,1791626,1
1798,2640626,5
3860,2502537,2
1110,110308,4
886,1947547,4
4432,323611,4
3917,1256532,2
758,2233759,3
3860,890675,4
1307,18818,5
3962,2307958,4
3427,306165,4
313,1083993,3
3962,2080288,5
3917,1187565,5
758,857604,4
1145,233811,1
2391,704069,4
3756,1130749,2
3925,92217,5
3151,2165495,4
2862,997505,3
1180,1551145,4
3938,729691,3
3962,747054,1
4432,2589272,4
571,1134816,5
1180,1878056,4
2152,389466,3
4432,1049260,5
2913,1758248,3
2391,972608,2
2372,1821992,5
3925,149412,5
3624,1128454,5
1145,1290302,4
3427,1475471,3
3925,2397588,2
1962,135157,2
3917,1332228,4
3860,1185435,4
457,1510959,3
4432,1053487,4
2452,886442,5
4472,461767,2
2862,1818472,4
2372,2496543,5
1542,1090416,3
571,625836,5
3825,2198035,3
1798,1063000,5
2372,52002,5
1180,120093,4
1220,314803,3
3624,2577383,2
607,1160801,3
4356,2075039,2
607,889811,5
2862,135018,5
1798,1579438,4
3825,2084067,3
2862,1996259,4
1905,229969,5
3860,2034935,3
3427,2222576,4
1145,2039560,3
2862,995602,3
2452,673327,5
1865,1113478,4
3282,616146,5
2152,224995,5
1145,2039857,2
3917,1927892,3
1145,2551114,4
2782,895027,5
4356,1114979,3
4356,2127761,4
2862,1363646,4
1905,2127920,3
3860,1879969,1
3624,957975,4
758,711385,4
3624,2169015,4
1428,1498163,4
2913,2097569,4
3917,2009382,3
886,2521656,3
4356,1506427,4
3282,551896,5
1962,1513943,4
3756,698702,4
4432,2634117,5
1905,2210843,4
2152,1908331,3
1798,2187962,5
3427,2280025,4
607,2022489,5
2391,1026951,3
2152,526508,3
3860,2132780,4
1428,939203,3
4472,2025072,3
1962,2183547,4
1905,559674,4
1905,472591,5
1865,15217,5
2913,1124126,5
3925,1765966,1
886,1234886,5
1180,1406587,2
3962,2159883,3
4306,1709208,5
3925,1030857,2
4306,2470178,4
3624,2266857,3
2391,79574,3
2452,1953713,5
571,196182,5
2862,607637,4
4432,1498400,5
1905,210306,4
3151,38620,1
3925,228469,5
4356,707331,3
1962,352805,4
3962,860110,5
2391,2392644,2
2152,2358909,5
2152,1892589,4
3282,2127196,5
3860,1723799,1
2913,297578,4
4306,1294030,1
2152,798409,4
3151,1207145,1
3151,2549374,3
3860,1276054,1
571,1295246,3
2391,1524915,4
1220,260111,5
3427,2373189,4
4123,2013409,5
4472,1833505,4
1798,269500,3
3925,2069050,5
1905,2334051,2
1307,2300163,4
2452,459540,5
1428,1865465,3
3427,1138514,3
1865,2390223,5
1962,521933,3
3925,1882395,4
1905,121086,3
1220,2138401,4
1180,597320,3
3938,2105403,5
3825,386457,3
1865,788189,5
4123,429604,4
571,303270,5
3756,1893302,3
1542,840616,4
571,1511974,4
3756,2503639,4
1145,1190468,3
2913,2380415,5
1428,1675966,5
3925,2053943,4
4306,2441541,3
3106,1170835,4
4356,1960295,3
1428,2139273,4
30,2317563,3
1798,2492389,4
3962,475849,4
1145,946434,1
1307,1991854,3
3860,1454782,5
1220,184479,5
4356,1604027,4
457,1634480,4
3938,2055716,5
3282,396882,2
3925,1743952,3
1428,616043,4
2782,1277993,5
30,210622,2
3925,1118319,3
1428,1169699,4
4472,221520,4
2782,2393218,4
2862,1606709,4
4472,808617,4
2862,2044871,5
571,513933,5
2122,2293412,4
1798,1282811,5
3860,1514362,1
1428,1271337,2
2122,1764604,4
3860,462845,5
758,2124196,3
2452,1910160,5
4356,2309639,2
571,419598,5
3282,2154370,4
3860,375880,4
571,512997,4
1110,2136024,3
3624,101582,5
886,151344,5
607,1303703,3
3962,1096032,5
3151,845136,2
607,1461656,5
3106,850407,5
1428,234105,4
3917,1054463,4
4432,1915634,5
1905,2608378,4
4123,2102499,5
3282,1731912,4
1428,1124634,3
2391,1475461,1
3962,2159660,5
2782,2632347,4
1542,2439476,4
2391,590646,3
3756,6319,3
3756,1142818,3
4123,2101628,1
1542,430109,3
2862,1876756,5
1220,2147661,5
3925,2030513,4
2862,396158,3
3427,1733753,4
2372,2586697,3
3825,2422494,4
4306,1454697,4
2452,868939,5
1428,837973,2
2913,469857,3
3917,376730,3
886,326587,4
1962,1772310,4
2862,1533550,3
2391,947104,2
3756,2242522,4
2452,2627212,5
3427,1291777,3
4306,68197,5
1962,334205,5
3282,2027196,3
1180,1302375,5
3962,2411818,4
2452,544669,5
1110,2290711,3
2862,1788318,4
2862,1956081,5
2782,2159452,3
30,2030896,5
1470,1265606,4
3938,1452689,5
1428,2457153,3
3106,929453,3
313,1630184,5
3825,1379079,3
3427,206222,1
3860,2341092,4
3427,1651874,4
4472,1868772,5
4432,1257028,2
1110,2514671,3
3282,673017,4
1220,2504952,3
3962,616376,5
2782,475238,4
1865,1354992,4
1220,2065560,2
2122,752583,3
30,765530,4
1220,1009360,4
4356,902118,4
3427,1455811,4
30,388049,5
3938,499145,5
313,826126,2
1962,1919759,5
758,1753770,2
457,2515595,4
1905,2220148,5
3938,1447951,5
2391,774183,3
571,1048963,2
4472,2152684,4
2782,2051499,5
457,41897,5
2913,1460503,5
3282,2223630,5
3151,623164,1
1428,1661583,4
1542,2417957,5
758,1944824,4
3860,212479,5
2122,234535,5
2152,411877,5
3151,1409665,5
3282,1033689,4
1180,157630,5
1905,1441293,5
3925,837786,4
3624,33489,5
2391,651199,2
2122,1838852,4
3106,2166860,4
2913,258630,4
3925,2449531,2
3151,1170765,2
1865,297998,5
3925,2265768,4
3106,2280284,5
2372,859092,5
3427,2279668,3
4356,684590,4
1798,1507781,5
1905,1392056,5
3917,839350,4
571,506008,4
3925,624510,5
2122,185772,4
3925,2601834,4
3925,2163030,4
313,2209289,1
191,847227,4
1962,1158708,5
1865,1653871,2
3938,1854669,4
30,732724,4
3151,449265,4
3282,2163994,1
607,1010690,4
1470,979016,4
1145,390912,3
886,1754884,4
3106,2381805,5
2372,515259,5
4432,1366967,5
4432,1179235,4
3962,427262,5
571,274270,5
2122,1350936,4
4432,2249058,5
2372,210067,3
2913,1295970,4
1307,671982,2
2372,1071449,5
4472,449053,1
3962,174257,5
1542,1296287,4
1180,1818527,4
758,567573,4
2372,306004,4
3282,2211466,4
2122,304167,3
1180,1119616,4
758,1742189,4
4123,2377445,5
3427,1566566,5
4472,2460555,4
3938,147010,3
886,1100552,4
4432,467754,4
571,351686,4
1962,2484562,3
4356,1017098,4
2372,1897099,4
1865,22670,2
2391,61152,3
4306,1988310,5
1220,1295851,5
3938,1629400,4
1905,1029949,5
2372,2281796,5
571,47150,5
3756,939217,3
2152,2421854,5
4472,1949367,5
3925,1600674,4
457,254837,5
3151,2467259,4
3151,976064,5
1470,353281,5
3106,792339,2
1220,1450005,4
607,1095986,5
571,1576991,3
1962,934859,1
4306,1014995,5
3917,513550,5
3938,2483990,5
1470,1292005,2
4432,1531710,5
1905,2391973,4
3151,127851,1
571,543874,5
886,578447,4
1180,957459,4
2782,310142,5
1145,971787,4
3151,2449814,1
3427,2068394,4
4123,1275039,4
2372,2362938,4
4123,1444126,4
3925,134617,3
2782,1322587,4
2122,2056403,4
3860,1385666,3
457,1574907,4
3106,2235676,4
4432,974880,3
1180,231384,4
3756,898390,3
3860,573072,4
1470,2019520,5
1470,1518964,3
1307,2081353,3
1905,2117000,5
607,349615,3
4306,1999206,5
758,860723,4
3282,2328842,2
2782,822164,5
4432,2234105,3
2391,1501752,4
886,1431818,4
3925,1295091,3
2372,334110,3
1145,72970,3
4356,243393,4
758,1630004,4
30,2612614,5
3106,2438608,5
30,367952,3
4306,224582,4
313,363199,3
1307,220864,5
571,1218080,5
30,1744099,4
3106,504401,5
3860,2360014,4
2452,500240,5
457,119738,3
571,536967,3
2452,1963140,5
1470,1981351,3
3938,2290591,4
2152,2418086,3
2862,453469,4
4432,661937,4
191,772820,4
2372,214339,4
758,928068,3
2391,1213272,4
4432,98492,4
1180,2010833,4
2152,1458172,5
607,589442,4
2913,2021901,3
3427,2628220,3
1470,2489653,4
3860,174870,5
457,1966090,5
2452,2263441,5
3756,827543,1
2913,1174252,4
1307,2121894,4
30,2293840,4
1180,299380,5
3938,2617354,5
1962,986411,4
30,1565768,4
3282,254490,3
2782,1692253,5
3825,1396569,4
3825,2398163,4
4356,2338725,4
3962,2568493,1
30,929584,4
3925,2438865,4
4432,2517406,4
2913,744319,3
2152,790915,4
1865,573364,3
3106,187186,2
1905,1691042,5
4306,2090861,3
1798,1731311,5
1180,1287487,4
3860,837627,4
2782,2052135,3
1905,982948,4
3938,1387975,5
1905,1390607,5
3151,137857,5
1798,2480982,4
3427,1000481,4
1307,779904,4
3106,401056,5
3427,26252,3
3860,2217043,4
1428,1723508,5
2782,1165621,4
3427,2579164,3
607,2497860,4
1865,12199,5
1307,2058724,4
2862,1510915,5
4356,491280,4
2782,1991608,5
3151,367941,3
1428,756085,4
4432,2630493,4
1962,1135899,4
1542,522964,3
2152,948898,1
4432,487961,4
191,2302997,3
1905,635884,5
4306,2001061,4
4306,691661,5
3962,611176,4
3624,576706,3
2913,818102,4
3962,1874500,3
1865,417516,5
2152,565611,1
2862,2052724,4
2391,1716822,5
4432,2103237,3
571,838656,5
2913,2208708,4
3756,486399,3
3825,396326,4
2913,1315606,4
3860,2590061,4
3825,2109739,5
4432,1273193,4
571,849446,5
1962,403457,4
3624,1138997,3
4432,2441031,5
457,114363,5
191,1317377,3
3282,1755823,4
2391,2098373,3
3825,2229740,5
313,1832023,4
3427,2278846,5
1145,39854,4
3860,1068114,3
2152,1381159,3
3938,1421548,4
3106,2449330,4
4432,2062774,3
886,2419112,5
3825,2430244,4
1865,2462656,5
1145,1937441,2
3925,242549,4
2152,1856208,5
4472,877521,2
4306,671791,5
3860,740802,4
571,2456257,5
886,1613919,4
3938,2465147,5
1542,1098822,3
3282,124877,4
3282,2611502,4
1220,1743642,4
3151,1424367,3
2391,1320455,3
1865,871561,5
2862,2389783,5
758,278063,4
1220,2182547,3
30,1395259,4
1180,1505804,4
1905,340541,2
1542,1107012,5
191,2447205,3
3860,2254908,5
3427,1803790,4
1798,1841567,3
3962,2439381,4
4432,161849,4
2372,2396197,5
1542,1652730,4
4472,176137,5
1470,1785469,4
3151,832889,4
3282,1759285,3
3962,1891926,5
2152,2160513,3
4306,340788,4
886,1478655,4
457,1805033,5
3282,2630040,3
3427,711869,1
2122,1155081,2
3860,213769,3
4356,2270699,4
3282,2641011,4
191,34762,4
2782,471462,4
1470,378066,4
2782,2041493,4
4432,319268,5
2862,2102413,2
886,241068,4
313,1062721,4
1220,404654,5
2782,459188,5
4472,2631313,4
758,2410959,4
2372,1638932,3
4306,1006158,5
2452,294359,4
3151,730178,4
3962,1608476,5
1428,558325,5
30,1532293,3
3860,1912140,4
4123,191785,2
3282,628670,4
3624,673770,4
4472,260162,4
3151,1490522,4
2391,2604057,3
1865,236772,4
2391,2647785,4
4432,8219,4
1110,2518036,4
4432,334473,4
3427,1659329,3
758,2152596,4
1180,426922,4
3624,1453301,5
2372,1012642,3
3106,2497733,4
2782,6416,5
1905,1396557,2
4356,1229971,4
571,1002135,5
1962,2046693,2
457,1893257,2
3106,1840194,4
3106,1155493,3
3756,984650,2
1180,1211533,5
1865,1267764,2
2782,2318601,5
1220,17573,5
3825,2094002,4
2862,2430171,4
1905,1069273,5
1798,605900,3
1542,1697049,5
4432,73201,5
1542,2254539,2
1180,402980,3
3938,1858305,5
3825,1405141,3
3938,474081,5
3427,349445,3
3106,911161,3
3151,1595642,3
1307,2337634,4
4356,1436860,4
4432,310002,4
191,940516,4
30,335209,3
1180,791687,4
1428,49765,3
1110,566978,4
3427,678518,2
191,1546013,3
2391,1248317,5
3624,207167,4
3925,1484185,2
2782,802638,4
3825,290336,4
3860,2065256,3
1145,1000899,4
1428,830155,3
1962,1359818,5
758,966248,3
313,2157311,4
2782,2138495,5
3106,2349352,4
2452,2510022,5
2913,2017203,5
2372,266172,4
2152,2077502,4
4123,2081170,3
1865,1934982,2
4432,1650376,3
3962,750140,5
4306,1114786,5
3427,882281,2
3624,1433812,4
3427,1604997,3
2782,1586525,4
3938,1623074,5
1542,1557692,4
1145,1357901,3
2391,1254672,5
2372,596586,5
457,1979914,2
3938,1321090,3
2913,559180,3
3925,952248,2
1905,769172,4
1180,2421082,3
4356,681525,3
313,1558286,4
1905,563397,2
607,1715824,5
1905,260387,4
1220,463942,4
2122,2547160,2
1470,2273439,3
3427,1606237,4
191,1423170,4
2391,934264,3
1110,1782844,3
4356,1428723,3
2913,1308864,4
3624,1323528,2
2152,1094966,4
1145,1460569,3
4432,1929665,4
3860,91723,4
3427,2035239,4
1865,2174254,1
571,2240589,4
313,2280897,3
313,1183150,4
1962,1197689,3
2152,818507,1
3624,1354784,2
3624,2452172,4
1798,623211,3
3825,1727860,3
2122,1183745,3
3756,483948,1
2452,204384,5
191,1623720,3
1307,1519383,4
1180,2451661,4
1905,1502191,5
3925,2385603,2
1798,2551274,3
4432,147763,4
3624,1569585,5
2122,1078043,3
4306,1495746,4
457,161592,5
2372,182677,3
457,470123,4
3962,1757749,4
2782,2439017,4
3106,675150,5
3106,946260,5
3427,1519538,4
2782,1408973,5
3427,1777762,2
758,1174652,4
1865,638528,1
3925,1759116,4
3917,1048134,3
886,2128216,5
4123,530086,5
2152,2616092,5
2913,774606,4
4356,1663268,4
1145,1736505,3
4306,1635484,5
4356,2563495,5
4472,359374,5
1145,2521577,3
2152,1705614,5
3938,463972,4
1307,1786057,3
2862,1692024,3
191,2554955,4
3825,1510455,5
2862,1318530,4
2782,1303542,4
2862,862644,5
4123,1687759,3
3151,1565502,5
4306,1119466,5
30,526953,4
3427,1142192,4
191,1653946,5
1220,366605,5
2452,9340,5
571,2546384,5
3624,981753,4
2152,253706,4
2122,1636806,4
1865,894149,4
886,1289438,3
4356,1860339,5
886,376730,5
3624,611504,5
3624,1502732,5
1145,1923061,2
607,2235679,4
1905,1270278,4
3427,2052309,2
4432,1507752,1
3427,1419723,3
4123,2268963,5
3925,31821,1
2452,418338,5
3962,1686415,4
30,1694062,3
2782,2046552,5
3624,1332281,4
4123,1245460,5
4356,1396363,4
1180,636788,4
313,2296708,4
1542,1838454,4
3106,820629,5
1865,488212,1
1470,2491913,4
2122,588389,5
3151,1011494,4
758,1310027,5
3917,1970595,2
3860,769506,3
2913,583208,4
571,2530863,5
3938,1376696,5
3860,973270,3
3151,2498579,1
1865,2333503,5
2862,2608675,4
1470,1238670,4
571,1448110,3
571,578479,5
2391,2176092,3
2452,2284890,5
1307,1783789,5
1542,269485,3
758,961940,3
457,1539193,4
4306,1149327,4
2862,33805,5
1798,631075,5
1905,1137389,4
1798,334578,4
2152,669785,1
4356,563745,1
313,2190222,5
3925,1111275,4
4123,184044,3
3825,1565146,4
4432,766553,4
191,1896521,5
2782,1928669,5
2152,895146,4
2372,2644273,4
1110,749538,3
2152,2621700,4
2152,1331093,3
886,991671,5
3917,1847859,5
2913,672355,4
3825,2239786,4
313,1190334,3
4123,1327336,5
3962,1379865,4
3427,2011262,4
3624,2352248,4
3860,237690,3
191,1930728,4
1542,1318951,5
2782,1901906,2
3962,813385,5
3938,1317293,4
1905,753456,5
3151,371773,5
1905,1026790,5
3825,577215,4
2122,174184,2
3106,1028844,4
1962,1496219,3
313,2418177,4
457,2133614,4
3925,2543523,3
2862,321976,4
1798,2490542,5
3925,1761231,5
1962,1009051,3
3427,2227542,4
1220,464282,4
3427,1997259,2
3624,2642350,1
3925,554244,3
1798,1740973,5
1962,1132329,4
191,2093567,4
2782,740966,5
1962,1486544,3
2452,1053665,4
313,1777950,4
3756,726618,1
191,2366625,4
1180,219216,4
3106,2638262,4
1180,681163,4
571,566430,2
3756,1311066,5
1307,194114,4
30,889690,4
2862,318734,4
3825,129250,3
1145,489764,3
3860,137051,3
2862,208274,4
2391,808523,4
3938,654506,1
3925,205626,2
2913,2513594,5
1798,954707,4
4123,240121,5
2152,1595152,5
3624,2375280,3
1905,73321,4
2913,842082,5
3151,680028,2
1905,972253,3
3825,1949991,5
758,2032153,3
3756,332472,4
1110,111787,5
4472,1472908,3
1180,1297998,4
2152,1685692,4
3938,1013954,4
2452,1144773,5
1307,1979845,3
4306,854874,5
1145,1427387,3
4432,1493780,3
2782,1669840,3
1905,1204560,5
3427,154089,3
3756,2553612,5
1110,866513,3
1180,2356403,4
2452,2371114,5
1962,887797,4
1542,38845,3
1962,796526,4
3756,2646515,3
4432,1414026,4
2452,881279,4
4123,1622071,3
1798,1898118,4
2452,1949261,1
3151,1219120,3
2862,611531,3
1905,1973862,5
30,2388911,1
2913,1618957,4
3151,1577724,3
1145,94549,5
4432,96023,4
3917,195107,4
3624,273245,4
4306,2205544,5
2452,1535121,3
3860,2527435,4
1962,488709,2
758,1953294,4
1180,1615039,3
457,1739391,4
4472,908307,4
1962,751829,5
313,2076323,3
4432,313288,3
1470,772004,4
1428,2275081,4
2122,1755605,4
4356,301283,3
313,1307286,4
571,672834,4
2913,2101913,4
2391,701179,4
1905,937904,1
3860,2020265,3
1470,1040684,4
1220,2429294,5
4356,1695863,3
3427,37650,2
1962,1467380,3
3151,2646442,3
1962,2543243,3
4306,1564646,5
1110,637675,2
3925,592374,4
886,1270470,5
1470,188163,3
3917,367329,5
886,855808,4
1110,892103,4
1220,1433740,5
4306,1209766,3
2372,260415,5
191,2350508,4
3106,2192870,3
607,40318,5
4432,2477477,4
3427,1689759,4
4356,783914,4
1180,436106,4
4123,81219,3
1428,2297386,3
1470,1661952,4
1470,522278,3
1542,1925262,3
2152,2290732,3
2391,479979,4
2782,48336,5
1905,689533,5
1798,1916712,2
1220,1736913,5
313,1912952,4
2782,1686741,5
1542,1860648,4
2782,402564,2
3624,614755,5
2372,2063850,4
1865,1627775,3
2452,2233754,5
3151,1290697,5
3825,20380,4
1180,1441851,5
1220,501565,4
2452,673714,5
2152,861802,4
607,1221087,4
3825,264994,3
3962,797416,5
3427,784305,2
1798,600509,5
2152,1519849,5
1962,2522068,3
2391,458437,5
1542,398994,2
3106,1916870,5
30,1156072,3
3825,1162078,3
1905,2023876,5
2372,2060286,5
3106,1122364,4
2152,2152097,3
3860,1086803,5
2372,2076669,4
30,2614376,5
3106,995272,4
2391,37424,4
1220,907097,4
1962,1621089,1
3860,312057,3
4123,2544653,4
3917,2113216,4
3624,1616581,5
3756,1326288,3
2122,824716,4
3151,1662735,5
457,901571,3
1145,1289292,3
1145,1835811,4
607,303803,2
2372,2499514,4
4356,1651511,4
2372,1084062,4
4306,1036641,5
3282,1691948,5
191,1872822,5
1798,1674224,3
2122,103078,4
1905,2192371,4
313,1814941,4
571,734735,5
3938,2068349,5
2452,701532,5
2862,1912194,4
1798,1933368,4
2122,1221911,3
1428,275509,4
4472,1378318,5
2452,1648094,4
1905,1784495,5
3756,319977,4
3756,10493,4
3925,1000678,4
3282,637584,3
1865,1186456,2
3756,824277,3
3917,231874,5
1145,1797772,3
2782,978486,5
30,998966,1
607,1122985,3
191,1376305,3
3860,469884,3
457,2258618,3
1962,271988,3
3825,1392518,3
2152,1554419,3
1145,533067,4
3860,1330896,5
1145,1031374,5
758,240015,4
3106,286760,3
2372,115804,5
3151,875148,4
3427,742118,4
1110,575405,4
3962,203948,4
1307,969572,4
3427,1741344,1
2391,446678,4
3756,2043731,2
4306,1667357,5
30,2179212,4
1145,1322572,3
2391,726731,4
571,1063676,5
2862,2324767,5
1428,2580964,4
607,2139706,3
4432,1391092,5
2452,1228986,5
457,1204865,3
3925,1704416,2
2372,2638111,5
313,1646852,4
3962,1332026,5
2391,276143,3
2372,2148993,3
4306,1289030,4
1905,1588418,3
2152,888912,3
2862,1466266,5
3282,2328373,3
3938,232922,4
1905,2455058,5
607,42293,2
1145,105175,2
3624,1214660,3
3825,984627,4
2391,1164209,4
758,1101964,4
2122,2426793,2
1905,914573,5
1180,1771845,5
3624,717892,4
3962,8079,5
3825,1892872,3
1962,2486123,5
1180,2464105,4
3427,704966,3
191,327828,5
758,1249801,1
1428,2212510,2
1798,903944,5
571,2284739,4
3624,468334,4
1798,919648,4
4356,572994,3
1962,1501116,4
886,425345,5
3151,1279631,3
1905,2329027,3
1962,779574,2
3427,2003593,4
607,2242622,3
4356,851605,3
571,1035726,3
1428,894846,5
3925,1819877,2
2862,858899,4
4123,842389,3
2452,1041095,4
1905,2516012,3
758,517790,2
1145,154473,3
30,2643730,2
2913,2236668,4
3917,423990,4
3282,933659,4
457,708502,5
313,2613465,4
4123,1616296,1
1962,882053,3
191,14059,5
2913,2286229,5
1905,1244466,5
2122,2287735,5
2391,1304228,5
2372,2475824,2
2152,917023,3
2782,1397467,4
3860,206533,4
2152,970582,3
1428,1676894,3
457,2605472,4
3106,699716,4
1542,1392518,3
1110,1047150,4
1220,2393468,5
1798,1725567,4
313,722075,3
2913,1523366,5
313,1543379,4
3624,782894,5
30,2647976,4
3938,145225,5
3962,839115,5
2862,2544346,5
1307,493356,5
607,863458,3
1798,1412189,4
3106,2432836,5
1905,1740046,4
4356,1263037,5
3106,721249,5
4123,292935,5
4306,1860349,4
2782,1976534,5
1110,933053,5
4123,1656512,4
2452,2552360,5
2452,2565687,5
3151,1006546,3
1180,2273364,5
3106,2038699,5
571,710534,5
4356,2611785,5
1962,1698070,3
571,331939,4
3106,1751250,5
571,1282017,3
3624,886681,3
30,1844232,3
2391,1117503,3
1542,137158,4
3756,2074297,4
4472,589674,1
1145,1563438,2
3106,1395115,4
1428,710722,5
886,2393734,4
1220,2497557,2
3938,2459517,4
2862,1116212,3
3962,2412908,4
2862,76839,4
2152,1675864,3
1905,1163923,5
3427,718565,3
2782,466669,1
3962,1763866,5
3624,2346447,3
1220,2527498,4
2782,471173,5
2862,1175833,3
4306,2267534,4
3938,2226757,4
3917,32504,3
3427,2263821,4
2122,2579252,3
1110,68850,5
571,1657192,5
3938,791072,5
1145,1656521,1
1180,707713,4
2862,1238597,4
2122,2361585,4
1110,361576,2
2372,1265428,3
4432,1976667,5
4123,193644,3
607,1228021,3
571,644339,5
4472,673157,3
1220,2270489,4
3925,1629634,4
3151,2056377,5
1307,492615,3
3624,875614,2
3756,1247722,3
1905,81271,5
3860,284373,4
2452,1093935,3
3756,1079256,4
4432,868463,3
3860,323748,2
3427,427727,5
2782,1515829,3
3427,2308965,4
1470,397212,3
2452,2251664,4
1542,1383642,4
4432,863546,3
1798,502219,5
3624,2088401,5
4472,959339,3
2452,1158708,5
2122,622461,5
1905,1381191,3
607,570909,3
2391,911548,1
4356,381326,3
2372,2237339,3
2152,288562,2
3917,753730,4
607,2571332,4
4432,159159,3
1865,923631,5
313,1992870,4
4432,2051973,4
886,535081,5
1307,2602054,3
1180,2012897,4
4432,892349,4
1865,1664283,4
4306,636689,5
3151,813385,5
2372,18960,5
3962,1354496,4
4356,148512,4
1428,586554,3
607,1999143,3
3756,91567,3
4306,2548833,5
1220,1768242,4
3860,871841,4
3860,1354997,2
1470,689166,5
3624,2144594,4
3917,1511953,4
2372,1428255,4
2862,1336129,5
1542,2579306,2
1905,1878234,5
1110,121324,3
457,2479843,4
3917,1246772,4
4356,1449780,3
1110,620010,5
3427,734585,3
3938,2476026,5
1542,1340946,3
3106,1547175,3
607,1466194,4
3938,929561,4
2782,1380974,3
4306,741373,4
2152,206174,1
1428,2366453,3
191,2447667,3
4472,47597,4
1798,613451,3
2372,209219,4
1798,959886,3
1180,1195054,3
3624,146786,3
1307,1733586,4
4306,1783814,5
758,272248,2
2913,2240369,5
1428,2238070,4
571,387955,3
4356,2257685,4
3106,212667,4
3756,2547924,2
3106,924960,5
1470,1689443,4
571,1708767,5
3925,316492,4
4356,2373032,4
607,252944,4
2391,138695,3
2862,638085,5
571,382138,4
3860,565839,4
3938,1926339,5
3925,1871507,3
3938,2569479,4
3624,1118748,5
2152,1224230,3
2122,764867,3
3917,1842255,2
2152,1184178,3
607,297390,3
4472,1300817,2
607,1661485,4
2391,1317902,4
4432,1645049,2
1428,1386106,3
191,88959,5
1145,1300008,3
3624,2289704,3
3860,1011023,4
1180,829946,3
4123,1120192,3
2122,720197,4
1180,2183488,3
2862,72257,5
3427,1748575,4
4472,2009868,4
1865,1886927,5
1542,1617888,5
3860,284604,3
2122,109717,2
886,1685802,4
1145,2639096,4
1905,1512799,4
3427,890444,2
2862,2594704,5
4123,1806760,3
2122,2163821,3
1307,1346864,3
571,1263508,3
1542,209380,4
3427,2412420,3
4123,1805838,5
3860,1800537,3
457,453321,4
1905,512127,5
1542,658134,4
1542,1047269,4
2372,1146509,4
457,102024,5
3962,348054,5
1798,885386,5
3917,1104975,5
1962,1524440,4
2372,1471836,3
1962,2292759,5
3962,581909,4
30,300301,4
1428,628554,4
2913,545687,5
1962,2162441,4
1962,1337758,4
2372,2126122,3
1180,1117198,4
